MapDate,Name,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20081111,Southwest,38.08,61.92,41.84,16.63,0.13,0.00,2008-11-11,2008-11-17,1
20081104,California,0.00,100.00,90.51,40.37,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Midwest,69.15,30.85,15.02,2.97,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Northeast,82.40,17.60,4.77,0.92,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Northern Forests\n,73.21,26.79,11.87,2.34,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Northwest,65.61,34.39,8.44,0.57,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Nothern Plains\n,64.19,35.81,7.60,1.72,0.00,0.00,2008-11-04,2008-11-10,1
20081104,Southeast,55.25,44.75,26.63,18.36,7.33,1.12,2008-11-04,2008-11-10,1
20081104,Southern Plains\n,59.88,40.12,16.81,9.65,4.31,0.00,2008-11-04,2008-11-10,1
20081104,Southwest,37.09,62.91,43.03,16.27,0.13,0.00,2008-11-04,2008-11-10,1
20081028,California,0.00,100.00,93.55,55.56,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Midwest,69.15,30.85,15.02,2.97,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Northeast,82.40,17.60,4.77,0.92,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Northern Forests\n,73.21,26.79,11.87,2.34,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Northwest,65.61,34.39,8.43,0.51,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Nothern Plains\n,64.19,35.81,7.60,1.72,0.00,0.00,2008-10-28,2008-11-03,1
20081028,Southeast,59.60,40.40,26.63,18.36,7.33,0.71,2008-10-28,2008-11-03,1
20081028,Southern Plains\n,70.18,29.82,15.14,9.65,3.20,0.00,2008-10-28,2008-11-03,1
20081028,Southwest,37.08,62.92,43.84,20.14,0.13,0.00,2008-10-28,2008-11-03,1
20081021,California,0.00,100.00,93.48,55.62,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Midwest,64.27,35.73,17.32,3.00,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Northeast,74.35,25.65,5.06,1.32,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Northern Forests\n,67.36,32.64,13.56,2.49,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Northwest,61.76,38.24,8.44,0.52,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Nothern Plains\n,64.00,36.00,7.64,1.74,0.00,0.00,2008-10-21,2008-10-27,1
20081021,Southeast,50.00,50.00,31.68,20.29,7.78,0.71,2008-10-21,2008-10-27,1
20081021,Southern Plains\n,76.33,23.67,12.17,7.46,2.86,0.00,2008-10-21,2008-10-27,1
20081021,Southwest,37.09,62.91,43.80,20.19,0.13,0.00,2008-10-21,2008-10-27,1
20081014,California,0.05,99.95,95.81,55.11,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Midwest,64.89,35.11,15.97,2.01,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Northeast,75.15,24.85,4.94,1.32,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Northern Forests\n,68.04,31.96,12.59,1.80,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Northwest,62.53,37.47,5.90,0.52,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Nothern Plains\n,66.24,33.76,7.61,1.74,0.00,0.00,2008-10-14,2008-10-20,1
20081014,Southeast,50.37,49.63,31.10,20.29,7.78,0.71,2008-10-14,2008-10-20,1
20081014,Southern Plains\n,76.47,23.53,12.26,7.08,2.86,0.00,2008-10-14,2008-10-20,1
20081014,Southwest,40.98,59.02,42.35,18.92,0.13,0.00,2008-10-14,2008-10-20,1
20081007,California,0.04,99.96,95.90,55.00,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Midwest,59.49,40.51,17.49,1.43,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Northeast,82.50,17.50,2.57,0.00,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Northern Forests\n,66.56,33.44,12.91,0.99,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Northwest,62.51,37.49,5.90,0.51,0.00,0.00,2008-10-07,2008-10-13,1
20081007,Nothern Plains\n,56.54,43.46,11.18,3.99,1.72,0.00,2008-10-07,2008-10-13,1
20081007,Southeast,48.20,51.80,36.01,18.38,6.31,1.04,2008-10-07,2008-10-13,1
20081007,Southern Plains\n,73.54,26.46,15.35,7.77,2.31,0.00,2008-10-07,2008-10-13,1
20081007,Southwest,38.93,61.07,42.34,18.86,0.13,0.00,2008-10-07,2008-10-13,1
20080930,California,0.04,99.96,95.90,55.23,2.05,0.00,2008-09-30,2008-10-06,1
20080930,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,1
20080930,Midwest,57.59,42.41,17.76,1.43,0.00,0.00,2008-09-30,2008-10-06,1
20080930,Northeast,82.50,17.50,2.57,0.00,0.00,0.00,2008-09-30,2008-10-06,1
20080930,Northern Forests\n,65.24,34.76,13.10,0.99,0.00,0.00,2008-09-30,2008-10-06,1
20080930,Northwest,61.43,38.57,5.89,0.49,0.00,0.00,2008-09-30,2008-10-06,1
20080930,Nothern Plains\n,56.54,43.46,12.03,3.99,1.72,0.00,2008-09-30,2008-10-06,1
20080930,Southeast,48.20,51.80,36.01,18.38,6.31,1.04,2008-09-30,2008-10-06,1
20080930,Southern Plains\n,73.18,26.82,15.22,6.84,2.31,0.00,2008-09-30,2008-10-06,1
20080930,Southwest,38.93,61.07,43.48,18.91,0.65,0.00,2008-09-30,2008-10-06,1
20080923,California,0.04,99.96,95.90,55.23,2.05,0.00,2008-09-23,2008-09-29,1
20080923,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,1
20080923,Midwest,61.49,38.51,17.67,0.22,0.00,0.00,2008-09-23,2008-09-29,1
20080923,Northeast,81.28,18.72,1.77,0.00,0.00,0.00,2008-09-23,2008-09-29,1
20080923,Northern Forests\n,67.56,32.44,12.79,0.15,0.00,0.00,2008-09-23,2008-09-29,1
20080923,Northwest,61.43,38.57,5.89,0.49,0.00,0.00,2008-09-23,2008-09-29,1
20080923,Nothern Plains\n,56.53,43.47,12.64,4.25,1.72,0.00,2008-09-23,2008-09-29,1
20080923,Southeast,53.90,46.10,30.97,14.35,4.83,1.04,2008-09-23,2008-09-29,1
20080923,Southern Plains\n,75.58,24.42,15.95,6.98,1.77,0.00,2008-09-23,2008-09-29,1
20080923,Southwest,38.93,61.07,43.48,18.91,0.65,0.00,2008-09-23,2008-09-29,1
20080916,California,0.04,99.96,95.90,48.77,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Caribbean,84.21,15.79,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Midwest,66.24,33.76,13.50,0.22,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Northeast,90.17,9.83,1.16,0.00,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Northern Forests\n,73.59,26.41,9.71,0.15,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Northwest,68.39,31.61,6.44,0.49,0.00,0.00,2008-09-16,2008-09-22,1
20080916,Nothern Plains\n,43.04,56.96,13.66,5.32,1.72,0.00,2008-09-16,2008-09-22,1
20080916,Southeast,53.35,46.65,28.39,12.87,4.86,0.83,2008-09-16,2008-09-22,1
20080916,Southern Plains\n,76.10,23.90,15.75,5.71,1.52,0.00,2008-09-16,2008-09-22,1
20080916,Southwest,38.93,61.07,42.58,17.19,0.10,0.00,2008-09-16,2008-09-22,1
20080909,California,0.04,99.96,95.90,48.77,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Caribbean,84.21,15.79,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Midwest,63.26,36.74,13.24,0.22,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Northeast,89.18,10.82,1.52,0.00,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Northern Forests\n,71.22,28.78,9.64,0.15,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Northwest,80.08,19.92,6.44,0.49,0.00,0.00,2008-09-09,2008-09-15,1
20080909,Nothern Plains\n,40.43,59.57,16.05,5.08,1.22,0.00,2008-09-09,2008-09-15,1
20080909,Southeast,53.35,46.65,28.39,13.89,5.43,0.83,2008-09-09,2008-09-15,1
20080909,Southern Plains\n,63.25,36.75,18.47,7.14,1.90,0.00,2008-09-09,2008-09-15,1
20080909,Southwest,39.29,60.71,42.49,17.24,0.08,0.00,2008-09-09,2008-09-15,1
20080902,California,0.04,99.96,98.43,44.47,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Caribbean,55.76,44.24,15.79,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Midwest,60.15,39.85,10.72,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Northeast,79.68,20.32,3.56,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Northern Forests\n,66.14,33.86,8.52,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Northwest,80.08,19.92,6.39,0.43,0.00,0.00,2008-09-02,2008-09-08,1
20080902,Nothern Plains\n,39.10,60.90,16.89,7.37,1.85,0.00,2008-09-02,2008-09-08,1
20080902,Southeast,45.57,54.43,33.02,14.60,5.43,0.83,2008-09-02,2008-09-08,1
20080902,Southern Plains\n,55.34,44.66,19.34,7.33,1.97,0.00,2008-09-02,2008-09-08,1
20080902,Southwest,38.94,61.06,44.52,16.08,0.08,0.00,2008-09-02,2008-09-08,1
20080826,California,0.04,99.96,97.69,43.08,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Caribbean,55.76,44.24,15.79,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Midwest,59.62,40.38,7.29,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Northeast,85.13,14.87,1.46,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Northern Forests\n,67.45,32.55,5.50,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Northwest,80.09,19.91,6.38,0.43,0.00,0.00,2008-08-26,2008-09-01,1
20080826,Nothern Plains\n,34.31,65.69,16.09,7.37,1.85,0.00,2008-08-26,2008-09-01,1
20080826,Southeast,43.57,56.43,35.17,19.48,7.47,0.83,2008-08-26,2008-09-01,1
20080826,Southern Plains\n,52.97,47.03,20.67,9.08,1.97,0.00,2008-08-26,2008-09-01,1
20080826,Southwest,39.96,60.04,42.08,15.71,0.08,0.00,2008-08-26,2008-09-01,1
20080819,California,0.04,99.96,96.88,41.38,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Caribbean,55.83,44.17,15.79,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Midwest,75.94,24.06,1.51,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Northeast,93.82,6.18,0.26,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Northern Forests\n,81.43,18.57,1.13,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Northwest,80.09,19.91,6.38,0.43,0.00,0.00,2008-08-19,2008-08-25,1
20080819,Nothern Plains\n,39.35,60.65,16.21,8.53,2.71,0.00,2008-08-19,2008-08-25,1
20080819,Southeast,36.48,63.52,46.30,28.30,11.15,4.47,2008-08-19,2008-08-25,1
20080819,Southern Plains\n,46.93,53.07,28.61,14.49,4.63,0.00,2008-08-19,2008-08-25,1
20080819,Southwest,39.96,60.04,41.84,15.25,0.08,0.00,2008-08-19,2008-08-25,1
20080812,California,0.04,99.96,88.88,38.70,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Caribbean,55.83,44.17,14.22,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Midwest,89.68,10.32,1.00,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Northeast,97.44,2.56,0.00,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Northern Forests\n,92.06,7.94,0.69,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Northwest,80.13,19.87,6.38,0.43,0.00,0.00,2008-08-12,2008-08-18,1
20080812,Nothern Plains\n,35.36,64.64,21.41,10.57,5.11,0.00,2008-08-12,2008-08-18,1
20080812,Southeast,33.35,66.65,45.09,26.71,8.91,3.49,2008-08-12,2008-08-18,1
20080812,Southern Plains\n,36.89,63.11,39.79,23.53,13.68,2.57,2008-08-12,2008-08-18,1
20080812,Southwest,38.73,61.27,41.00,14.75,0.09,0.00,2008-08-12,2008-08-18,1
20080805,California,0.06,99.94,88.88,38.70,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Caribbean,55.83,44.17,14.22,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Midwest,91.01,8.99,1.06,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Northeast,97.08,2.92,0.00,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Northern Forests\n,92.87,7.13,0.74,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Northwest,80.04,19.96,6.38,0.43,0.00,0.00,2008-08-05,2008-08-11,1
20080805,Nothern Plains\n,30.36,69.64,23.34,11.27,5.29,0.12,2008-08-05,2008-08-11,1
20080805,Southeast,31.30,68.70,43.36,25.13,8.03,3.49,2008-08-05,2008-08-11,1
20080805,Southern Plains\n,35.59,64.41,45.48,25.15,13.93,2.42,2008-08-05,2008-08-11,1
20080805,Southwest,38.17,61.83,41.43,15.01,0.11,0.03,2008-08-05,2008-08-11,1
20080729,California,0.06,99.94,88.88,38.70,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Caribbean,55.83,44.17,14.22,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Midwest,91.20,8.80,0.07,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Northeast,97.08,2.92,0.00,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Northern Forests\n,93.00,7.00,0.05,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Northwest,81.89,18.11,6.38,0.43,0.00,0.00,2008-07-29,2008-08-04,1
20080729,Nothern Plains\n,36.06,63.94,21.89,11.35,6.20,0.12,2008-07-29,2008-08-04,1
20080729,Southeast,33.64,66.36,42.97,22.39,7.15,3.49,2008-07-29,2008-08-04,1
20080729,Southern Plains\n,36.30,63.70,47.83,25.69,13.93,2.42,2008-07-29,2008-08-04,1
20080729,Southwest,37.92,62.08,41.85,15.01,0.11,0.03,2008-07-29,2008-08-04,1
20080722,California,0.12,99.88,88.88,16.57,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Caribbean,55.83,44.17,14.22,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Midwest,92.35,7.65,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Northeast,88.56,11.44,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Northern Forests\n,91.18,8.82,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Northwest,84.08,15.92,6.38,0.43,0.00,0.00,2008-07-22,2008-07-28,1
20080722,Nothern Plains\n,35.01,64.99,20.57,9.36,2.98,0.12,2008-07-22,2008-07-28,1
20080722,Southeast,33.64,66.36,42.93,21.78,7.15,3.49,2008-07-22,2008-07-28,1
20080722,Southern Plains\n,35.72,64.28,46.16,27.42,15.67,4.26,2008-07-22,2008-07-28,1
20080722,Southwest,31.92,68.08,40.88,7.67,0.11,0.03,2008-07-22,2008-07-28,1
20080715,California,0.06,99.94,89.20,18.07,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Caribbean,56.25,43.75,9.12,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Midwest,95.26,4.74,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Northeast,94.18,5.82,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Northern Forests\n,94.93,5.07,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Northwest,84.55,15.45,6.36,0.55,0.00,0.00,2008-07-15,2008-07-21,1
20080715,Nothern Plains\n,61.21,38.79,16.31,7.26,0.45,0.13,2008-07-15,2008-07-21,1
20080715,Southeast,31.99,68.01,35.98,19.55,7.06,1.57,2008-07-15,2008-07-21,1
20080715,Southern Plains\n,35.32,64.68,45.84,27.57,15.12,3.75,2008-07-15,2008-07-21,1
20080715,Southwest,24.86,75.14,49.48,10.73,0.38,0.08,2008-07-15,2008-07-21,1
20080708,California,0.14,99.86,89.20,18.07,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Caribbean,56.25,43.75,9.12,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Midwest,95.26,4.74,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Northeast,92.24,7.76,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Northern Forests\n,94.33,5.67,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Northwest,84.77,15.23,6.06,0.55,0.00,0.00,2008-07-08,2008-07-14,1
20080708,Nothern Plains\n,64.38,35.62,13.27,4.13,0.45,0.14,2008-07-08,2008-07-14,1
20080708,Southeast,31.70,68.30,37.27,20.98,7.06,1.57,2008-07-08,2008-07-14,1
20080708,Southern Plains\n,35.56,64.44,46.04,31.76,16.46,4.11,2008-07-08,2008-07-14,1
20080708,Southwest,22.18,77.82,53.57,14.90,2.89,0.08,2008-07-08,2008-07-14,1
20080701,California,0.14,99.86,89.20,18.07,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Midwest,98.59,1.41,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Northeast,92.24,7.76,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Northern Forests\n,96.64,3.36,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Northwest,84.97,15.03,6.06,0.55,0.00,0.00,2008-07-01,2008-07-07,1
20080701,Nothern Plains\n,67.93,32.07,13.47,4.13,0.45,0.04,2008-07-01,2008-07-07,1
20080701,Southeast,29.18,70.82,37.30,21.95,6.96,1.57,2008-07-01,2008-07-07,1
20080701,Southern Plains\n,32.80,67.20,47.49,31.42,17.93,3.63,2008-07-01,2008-07-07,1
20080701,Southwest,22.05,77.95,54.97,15.18,2.99,0.05,2008-07-01,2008-07-07,1
20080624,California,0.14,99.86,89.20,18.07,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Midwest,97.82,2.18,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Northeast,84.88,15.12,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Northern Forests\n,93.84,6.16,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Northwest,84.97,15.03,6.06,0.55,0.00,0.00,2008-06-24,2008-06-30,1
20080624,Nothern Plains\n,66.25,33.75,13.70,3.84,0.45,0.04,2008-06-24,2008-06-30,1
20080624,Southeast,33.56,66.44,38.65,18.40,6.38,1.31,2008-06-24,2008-06-30,1
20080624,Southern Plains\n,30.91,69.09,51.62,33.95,19.75,1.22,2008-06-24,2008-06-30,1
20080624,Southwest,22.06,77.94,57.00,15.56,3.13,0.05,2008-06-24,2008-06-30,1
20080617,California,0.17,99.83,89.20,18.07,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Midwest,97.46,2.54,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Northeast,81.80,18.20,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Northern Forests\n,92.65,7.35,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Northwest,84.97,15.03,5.49,0.55,0.00,0.00,2008-06-17,2008-06-23,1
20080617,Nothern Plains\n,65.15,34.85,14.88,7.08,0.45,0.04,2008-06-17,2008-06-23,1
20080617,Southeast,38.98,61.02,38.61,15.72,5.83,0.52,2008-06-17,2008-06-23,1
20080617,Southern Plains\n,29.89,70.11,58.09,34.75,18.50,1.26,2008-06-17,2008-06-23,1
20080617,Southwest,22.06,77.94,56.63,15.56,3.13,0.22,2008-06-17,2008-06-23,1
20080610,California,4.69,95.31,63.74,9.26,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Midwest,93.84,6.16,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Northeast,69.38,30.62,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Northern Forests\n,86.33,13.67,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Northwest,71.57,28.43,5.47,0.55,0.00,0.00,2008-06-10,2008-06-16,1
20080610,Nothern Plains\n,61.15,38.85,14.46,8.24,3.81,0.00,2008-06-10,2008-06-16,1
20080610,Southeast,40.54,59.46,33.78,15.97,4.57,0.00,2008-06-10,2008-06-16,1
20080610,Southern Plains\n,34.49,65.51,37.13,24.14,5.67,0.00,2008-06-10,2008-06-16,1
20080610,Southwest,26.08,73.92,42.94,8.05,0.25,0.00,2008-06-10,2008-06-16,1
20080603,California,4.78,95.22,63.74,9.26,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Midwest,95.91,4.09,0.72,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Northeast,99.84,0.16,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Northern Forests\n,97.12,2.88,0.50,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Northwest,71.62,28.38,5.47,0.55,0.00,0.00,2008-06-03,2008-06-09,1
20080603,Nothern Plains\n,59.02,40.98,20.68,8.89,4.78,0.00,2008-06-03,2008-06-09,1
20080603,Southeast,49.45,50.55,27.29,13.00,2.87,0.00,2008-06-03,2008-06-09,1
20080603,Southern Plains\n,53.46,46.54,32.77,20.91,2.42,0.00,2008-06-03,2008-06-09,1
20080603,Southwest,27.15,72.85,41.94,8.02,0.17,0.00,2008-06-03,2008-06-09,1
20080527,California,8.90,91.10,47.51,9.26,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Midwest,95.80,4.20,0.72,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Northeast,99.84,0.16,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Northern Forests\n,97.04,2.96,0.50,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Northwest,74.95,25.05,3.79,0.55,0.00,0.00,2008-05-27,2008-06-02,1
20080527,Nothern Plains\n,56.48,43.52,21.65,8.73,3.71,0.00,2008-05-27,2008-06-02,1
20080527,Southeast,52.10,47.90,25.24,14.53,3.27,0.00,2008-05-27,2008-06-02,1
20080527,Southern Plains\n,56.69,43.31,32.27,17.96,2.42,0.00,2008-05-27,2008-06-02,1
20080527,Southwest,28.24,71.76,37.62,6.62,0.17,0.00,2008-05-27,2008-06-02,1
20080520,California,7.75,92.25,48.43,9.26,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Caribbean,61.17,38.83,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Midwest,97.04,2.96,0.72,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Northeast,99.84,0.16,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Northern Forests\n,97.90,2.10,0.50,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Northwest,69.76,30.24,4.12,0.55,0.00,0.00,2008-05-20,2008-05-26,1
20080520,Nothern Plains\n,39.82,60.18,38.32,13.58,3.72,0.00,2008-05-20,2008-05-26,1
20080520,Southeast,51.36,48.64,24.79,13.86,2.67,0.00,2008-05-20,2008-05-26,1
20080520,Southern Plains\n,57.50,42.50,31.97,15.61,2.32,0.00,2008-05-20,2008-05-26,1
20080520,Southwest,16.34,83.66,40.07,6.81,0.31,0.00,2008-05-20,2008-05-26,1
20080513,California,7.75,92.25,48.43,9.26,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Caribbean,54.81,45.19,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Midwest,96.70,3.30,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Northeast,98.33,1.67,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Northern Forests\n,97.20,2.80,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Northwest,67.80,32.20,4.12,0.55,0.00,0.00,2008-05-13,2008-05-19,1
20080513,Nothern Plains\n,38.79,61.21,36.70,13.41,3.63,0.00,2008-05-13,2008-05-19,1
20080513,Southeast,46.62,53.38,27.39,14.29,4.58,0.00,2008-05-13,2008-05-19,1
20080513,Southern Plains\n,58.40,41.60,26.12,16.15,4.37,0.00,2008-05-13,2008-05-19,1
20080513,Southwest,16.34,83.66,40.81,6.11,0.00,0.00,2008-05-13,2008-05-19,1
20080506,California,7.73,92.27,48.43,9.26,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Caribbean,54.80,45.20,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Midwest,96.71,3.29,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Northeast,97.50,2.50,1.51,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Northern Forests\n,96.95,3.05,0.46,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Northwest,67.79,32.21,4.12,0.55,0.00,0.00,2008-05-06,2008-05-12,1
20080506,Nothern Plains\n,37.84,62.16,38.50,13.62,3.86,0.00,2008-05-06,2008-05-12,1
20080506,Southeast,44.43,55.57,29.43,14.76,4.96,0.00,2008-05-06,2008-05-12,1
20080506,Southern Plains\n,54.26,45.74,27.76,16.15,4.37,0.00,2008-05-06,2008-05-12,1
20080506,Southwest,16.16,83.84,40.98,6.11,0.00,0.00,2008-05-06,2008-05-12,1
20080429,California,7.29,92.71,45.66,9.26,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Caribbean,38.26,61.74,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Midwest,96.77,3.23,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Northeast,97.50,2.50,1.51,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Northern Forests\n,97.00,3.00,0.46,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Northwest,67.99,32.01,3.98,0.55,0.00,0.00,2008-04-29,2008-05-05,1
20080429,Nothern Plains\n,35.99,64.01,42.03,17.02,3.86,0.00,2008-04-29,2008-05-05,1
