AreaOfInterest,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,AreaMiles,MapDate
CONUS,1.32,"39,693.89","503,318.71",0.16,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-11-20
CONUS,34.03,"1,023,445.67","79,628,742.89",26.05,0.00,0.00,1,1,D0  ,"3,007,441.07",2018-11-27
CONUS,22.87,"687,651.58","55,075,158.01",18.02,0.00,0.00,1,2,D1  ,"3,007,441.07",2018-11-27
CONUS,11.42,"343,453.60","24,234,393.21",7.93,0.00,0.00,1,3,D2  ,"3,007,441.07",2018-11-27
CONUS,4.28,"128,630.66","3,223,661.81",1.05,0.00,0.00,1,4,D3  ,"3,007,441.07",2018-11-27
CONUS,1.32,"39,693.89","503,318.71",0.16,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-11-27
CONUS,32.55,"979,028.71","77,267,587.97",25.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2018-12-04
CONUS,22.18,"666,965.20","52,592,646.82",17.21,0.00,0.00,1,2,D1  ,"3,007,441.07",2018-12-04
CONUS,11.34,"341,062.67","24,230,718.82",7.93,0.00,0.00,1,3,D2  ,"3,007,441.07",2018-12-04
CONUS,3.79,"114,078.68","3,080,118.99",1.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2018-12-04
CONUS,1.17,"35,300.80","450,928.79",0.15,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-12-04
CONUS,32.84,"987,650.90","77,280,509.09",25.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2018-12-11
CONUS,22.69,"682,345.00","52,565,666.35",17.20,0.00,0.00,1,2,D1  ,"3,007,441.07",2018-12-11
CONUS,11.20,"336,912.17","23,867,674.20",7.81,0.00,0.00,1,3,D2  ,"3,007,441.07",2018-12-11
CONUS,3.75,"112,856.85","2,959,274.30",0.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2018-12-11
CONUS,1.17,"35,276.09","450,868.13",0.15,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-12-11
CONUS,33.15,"996,979.67","76,992,027.60",25.19,0.00,0.00,1,1,D0  ,"3,007,441.07",2018-12-18
CONUS,22.72,"683,260.61","52,685,632.50",17.24,0.00,0.00,1,2,D1  ,"3,007,441.07",2018-12-18
CONUS,11.20,"336,912.17","23,867,674.20",7.81,0.00,0.00,1,3,D2  ,"3,007,441.07",2018-12-18
CONUS,3.72,"111,898.16","2,955,786.56",0.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2018-12-18
CONUS,1.15,"34,610.93","448,443.17",0.15,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-12-18
CONUS,34.00,"1,022,501.30","76,307,045.17",24.96,0.00,0.00,1,1,D0  ,"3,007,441.07",2018-12-25
CONUS,22.50,"676,601.93","52,373,372.20",17.13,0.00,0.00,1,2,D1  ,"3,007,441.07",2018-12-25
CONUS,10.98,"330,250.23","22,434,276.17",7.34,0.00,0.00,1,3,D2  ,"3,007,441.07",2018-12-25
CONUS,3.35,"100,641.71","2,246,565.08",0.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2018-12-25
CONUS,1.15,"34,610.93","448,443.17",0.15,0.00,0.00,1,5,D4  ,"3,007,441.07",2018-12-25
CONUS,30.95,"930,831.52","71,868,183.27",23.51,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-01-01
CONUS,21.90,"658,772.19","51,156,191.57",16.74,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-01-01
CONUS,10.73,"322,835.15","19,710,663.62",6.45,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-01-01
CONUS,3.29,"99,042.77","2,222,474.38",0.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-01-01
CONUS,1.14,"34,203.42","424,486.10",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-01-01
CONUS,30.44,"915,597.97","70,658,492.65",23.12,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-01-08
CONUS,21.56,"648,528.77","53,501,352.12",17.50,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-01-08
CONUS,10.50,"315,808.56","19,668,322.24",6.43,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-01-08
CONUS,3.15,"94,719.37","2,012,217.65",0.66,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-01-08
CONUS,1.11,"33,460.05","415,191.63",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-01-08
CONUS,31.48,"946,827.63","70,855,509.69",23.18,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-01-15
CONUS,21.59,"649,306.71","53,440,615.02",17.48,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-01-15
CONUS,10.02,"301,408.03","8,099,183.02",2.65,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-01-15
CONUS,3.09,"93,041.70","1,139,130.74",0.37,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-01-15
CONUS,1.11,"33,460.06","415,190.12",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-01-15
CONUS,31.11,"935,711.94","70,518,983.36",23.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-01-22
CONUS,19.91,"598,665.53","49,857,261.48",16.31,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-01-22
CONUS,8.06,"242,273.47","6,027,684.70",1.97,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-01-22
CONUS,1.97,"59,388.88","837,730.16",0.27,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-01-22
CONUS,0.15,"4,639.00","59,306.66",0.02,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-01-22
CONUS,29.80,"896,312.88","62,007,039.22",20.29,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-01-29
CONUS,16.53,"497,224.74","31,050,783.90",10.16,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-01-29
CONUS,6.75,"203,114.02","4,809,994.93",1.57,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-01-29
CONUS,1.92,"57,681.31","807,619.79",0.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-01-29
CONUS,0.15,"4,639.00","59,306.66",0.02,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-01-29
CONUS,30.17,"907,368.58","57,881,669.39",18.94,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-02-05
CONUS,15.71,"472,455.72","16,072,658.96",5.26,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-02-05
CONUS,6.74,"202,657.83","4,820,592.89",1.58,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-02-05
CONUS,1.92,"57,691.89","806,983.44",0.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-02-05
CONUS,0.16,"4,912.24","61,682.89",0.02,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-02-05
CONUS,32.17,"967,584.24","58,516,383.12",19.14,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-02-12
CONUS,15.61,"469,385.02","15,691,464.63",5.13,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-02-12
CONUS,6.24,"187,519.73","3,471,703.67",1.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-02-12
CONUS,1.91,"57,469.68","801,475.91",0.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-02-12
CONUS,0.06,"1,946.66","36,493.79",0.01,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-02-12
CONUS,29.84,"897,385.94","43,096,541.77",14.10,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-02-19
CONUS,15.10,"454,004.39","10,225,399.56",3.35,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-02-19
CONUS,5.79,"173,995.31","3,010,501.39",0.98,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-02-19
CONUS,1.33,"40,117.53","573,305.07",0.19,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-02-19
CONUS,0.06,"1,946.66","36,493.79",0.01,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-02-19
CONUS,26.68,"802,237.73","35,095,987.17",11.48,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-02-26
CONUS,11.92,"358,376.52","7,763,430.41",2.54,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-02-26
CONUS,3.85,"115,807.28","1,353,826.89",0.44,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-02-26
CONUS,0.55,"16,584.14","251,201.26",0.08,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-02-26
CONUS,0.04,"1,064.44","24,940.57",0.01,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-02-26
CONUS,26.44,"795,226.40","36,027,951.52",11.79,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-03-05
CONUS,11.72,"352,480.16","8,236,912.25",2.69,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-03-05
CONUS,2.80,"84,126.63","926,434.20",0.30,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-03-05
CONUS,0.53,"15,799.16","245,792.08",0.08,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-03-05
CONUS,0.04,"1,064.44","24,940.57",0.01,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-03-05
CONUS,21.99,"661,248.92","36,052,102.10",11.79,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-03-12
CONUS,6.46,"194,221.22","4,127,613.56",1.35,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-03-12
CONUS,1.75,"52,552.90","698,619.57",0.23,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-03-12
CONUS,0.53,"15,799.16","245,792.08",0.08,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-03-12
CONUS,0.04,"1,064.44","24,940.57",0.01,0.00,0.00,1,5,D4  ,"3,007,441.07",2019-03-12
CONUS,18.77,"564,611.83","37,534,800.82",12.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-03-19
CONUS,4.78,"143,730.49","3,226,736.97",1.06,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-03-19
CONUS,1.17,"35,279.43","448,813.07",0.15,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-03-19
CONUS,0.33,"9,846.29","172,168.76",0.06,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-03-19
CONUS,18.35,"551,732.56","44,200,997.24",14.46,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-03-26
CONUS,4.85,"145,800.58","3,908,010.89",1.28,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-03-26
CONUS,0.86,"25,822.94","418,263.69",0.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-03-26
CONUS,20.63,"620,525.20","50,080,061.45",16.38,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-04-02
CONUS,5.73,"172,361.52","8,516,059.74",2.79,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-04-02
CONUS,0.88,"26,445.76","862,237.22",0.28,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-04-02
CONUS,18.09,"543,939.79","43,640,597.00",14.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-04-09
CONUS,4.36,"131,231.22","8,734,288.97",2.86,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-04-09
CONUS,0.65,"19,521.34","297,264.97",0.10,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-04-09
CONUS,14.12,"424,555.76","36,302,118.83",11.88,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-04-16
CONUS,3.73,"112,125.51","4,275,787.69",1.40,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-04-16
CONUS,0.65,"19,521.34","297,264.97",0.10,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-04-16
CONUS,12.35,"371,419.79","27,512,933.07",9.00,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-04-23
CONUS,2.28,"68,554.68","2,684,246.49",0.88,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-04-23
CONUS,0.27,"8,207.03","138,336.69",0.05,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-04-23
CONUS,11.12,"334,467.41","25,693,130.14",8.41,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-04-30
CONUS,2.33,"70,143.98","2,933,798.16",0.96,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-04-30
CONUS,0.27,"8,207.03","138,336.69",0.05,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-04-30
CONUS,9.83,"295,594.84","22,958,311.49",7.51,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-05-07
CONUS,2.53,"76,174.97","3,825,156.39",1.25,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-05-07
CONUS,0.05,"1,500.26","35,238.08",0.01,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-05-07
CONUS,8.84,"265,821.19","21,864,155.86",7.15,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-05-14
CONUS,2.40,"72,143.60","5,475,522.69",1.79,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-05-14
CONUS,0.04,"1,096.83","25,762.23",0.01,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-05-14
CONUS,9.38,"282,111.70","23,694,717.14",7.75,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-05-21
CONUS,2.59,"78,014.13","6,911,919.00",2.26,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-05-21
CONUS,12.10,"363,936.36","38,638,579.58",12.64,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-05-28
CONUS,3.31,"99,491.89","8,729,914.62",2.86,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-05-28
CONUS,12.92,"388,479.57","42,221,411.87",13.81,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-06-04
CONUS,5.28,"158,781.52","13,770,867.94",4.51,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-06-04
CONUS,0.51,"15,454.95","1,431,678.97",0.47,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-06-04
CONUS,10.58,"318,239.67","28,673,438.20",9.38,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-06-11
CONUS,4.12,"123,873.59","11,545,460.22",3.78,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-06-11
CONUS,0.31,"9,434.16","488,642.94",0.16,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-06-11
CONUS,10.73,"322,777.90","27,046,394.47",8.85,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-06-18
CONUS,4.09,"123,145.24","11,684,134.71",3.82,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-06-18
CONUS,0.59,"17,746.32","1,925,607.23",0.63,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-06-18
CONUS,10.10,"303,887.83","25,460,745.21",8.33,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-06-25
CONUS,3.30,"99,175.55","10,532,099.30",3.45,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-06-25
CONUS,0.65,"19,419.04","1,972,240.34",0.65,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-06-25
CONUS,9.96,"299,601.14","25,377,167.96",8.30,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-07-02
CONUS,3.22,"96,885.02","10,724,495.94",3.51,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-07-02
CONUS,0.59,"17,733.60","1,950,621.23",0.64,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-07-02
CONUS,10.83,"325,692.78","27,713,328.51",9.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-07-09
CONUS,3.23,"97,037.41","10,857,662.59",3.55,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-07-09
CONUS,0.63,"19,071.34","2,031,231.19",0.66,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-07-09
CONUS,9.79,"294,440.60","26,862,193.43",8.79,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-07-16
CONUS,3.09,"92,909.89","9,617,333.55",3.15,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-07-16
CONUS,0.62,"18,773.78","2,053,461.81",0.67,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-07-16
CONUS,10.85,"326,453.86","30,608,713.51",10.01,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-07-23
CONUS,3.04,"91,560.38","9,660,731.41",3.16,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-07-23
CONUS,0.45,"13,394.33","1,211,853.72",0.40,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-07-23
CONUS,13.65,"410,616.67","33,146,624.56",10.84,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-07-30
CONUS,3.47,"104,350.84","10,169,739.46",3.33,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-07-30
CONUS,0.42,"12,762.08","1,204,848.59",0.39,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-07-30
CONUS,18.98,"570,685.75","44,349,130.76",14.51,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-08-06
CONUS,4.38,"131,624.66","10,921,949.37",3.57,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-08-06
CONUS,0.55,"16,427.91","1,286,987.84",0.42,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-08-06
CONUS,24.18,"727,269.76","67,901,342.90",22.21,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-08-13
CONUS,6.20,"186,574.34","13,860,668.00",4.53,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-08-13
CONUS,0.89,"26,865.67","1,588,884.75",0.52,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-08-13
CONUS,0.02,557.13,"32,032.23",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-08-13
CONUS,26.40,"793,893.29","71,639,971.54",23.44,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-08-20
CONUS,7.28,"219,087.51","16,244,501.37",5.31,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-08-20
CONUS,1.23,"36,987.67","2,331,542.69",0.76,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-08-20
CONUS,0.05,"1,481.02","57,849.22",0.02,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-08-20
CONUS,27.84,"837,302.97","73,334,102.96",23.99,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-08-27
CONUS,9.07,"272,687.29","20,180,821.79",6.60,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-08-27
CONUS,1.43,"42,880.45","2,420,856.05",0.79,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-08-27
CONUS,0.17,"5,038.57","316,384.92",0.10,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-08-27
CONUS,29.54,"888,454.23","74,020,950.22",24.22,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-09-03
CONUS,10.04,"302,029.93","24,113,418.62",7.89,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-09-03
CONUS,1.47,"44,073.89","2,554,418.71",0.84,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-09-03
CONUS,0.20,"5,987.43","309,776.64",0.10,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-09-03
CONUS,31.03,"933,144.08","83,643,350.90",27.36,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-09-10
CONUS,13.58,"408,289.57","32,784,092.52",10.73,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-09-10
CONUS,2.81,"84,497.28","5,839,308.39",1.91,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-09-10
CONUS,0.31,"9,281.47","439,057.68",0.14,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-09-10
CONUS,34.20,"1,028,417.18","109,349,318.85",35.77,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-09-17
CONUS,14.06,"422,947.18","35,820,923.45",11.72,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-09-17
CONUS,3.52,"105,738.03","8,485,925.39",2.78,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-09-17
CONUS,0.32,"9,512.97","274,592.72",0.09,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-09-17
CONUS,39.01,"1,173,228.97","147,123,690.20",48.13,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-09-24
CONUS,17.37,"522,347.22","52,944,408.48",17.32,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-09-24
CONUS,3.92,"117,753.79","14,582,164.17",4.77,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-09-24
CONUS,0.31,"9,380.57","670,492.82",0.22,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-09-24
CONUS,39.41,"1,185,258.51","148,361,256.95",48.54,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-10-01
CONUS,19.28,"579,918.59","60,317,149.84",19.73,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-10-01
CONUS,5.95,"178,814.11","22,666,405.71",7.42,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-10-01
CONUS,0.79,"23,760.89","4,026,708.48",1.32,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-10-01
CONUS,36.81,"1,106,901.58","145,536,910.56",47.61,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-10-08
CONUS,20.40,"613,373.45","68,534,219.14",22.42,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-10-08
CONUS,7.57,"227,661.89","25,536,027.26",8.35,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-10-08
CONUS,1.20,"36,093.78","6,399,446.80",2.09,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-10-08
CONUS,39.78,"1,196,506.85","156,894,442.38",51.33,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-10-15
CONUS,21.19,"637,424.72","75,357,807.42",24.65,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-10-15
CONUS,9.16,"275,351.03","30,598,459.69",10.01,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-10-15
CONUS,1.48,"44,445.92","7,177,044.42",2.35,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-10-15
CONUS,37.31,"1,122,195.96","138,487,339.14",45.31,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-10-22
CONUS,21.01,"631,925.83","65,706,660.47",21.50,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-10-22
CONUS,8.51,"255,957.20","20,870,794.23",6.83,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-10-22
CONUS,0.92,"27,781.82","3,918,242.25",1.28,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-10-22
CONUS,33.76,"1,015,292.91","106,746,275.30",34.92,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-10-29
CONUS,17.86,"537,054.06","41,671,885.50",13.63,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-10-29
CONUS,7.38,"222,029.37","14,927,103.89",4.88,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-10-29
CONUS,0.51,"15,452.80","1,606,512.39",0.53,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-10-29
CONUS,27.95,"840,669.90","66,311,088.61",21.69,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-11-05
CONUS,15.66,"470,963.75","29,533,672.15",9.66,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-11-05
CONUS,6.30,"189,529.02","8,844,297.21",2.89,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-11-05
CONUS,0.53,"15,912.41","370,699.73",0.12,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-11-05
CONUS,29.91,"899,563.24","94,324,694.14",30.86,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-11-12
CONUS,14.67,"441,085.49","26,021,336.22",8.51,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-11-12
CONUS,5.88,"176,928.36","5,495,758.86",1.80,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-11-12
CONUS,0.05,"1,497.65","20,274.07",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-11-12
CONUS,29.69,"892,893.40","91,391,887.30",29.90,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-11-19
CONUS,14.41,"433,381.46","23,220,930.29",7.60,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-11-19
CONUS,5.78,"173,686.06","3,609,444.19",1.18,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-11-19
CONUS,0.19,"5,603.89","122,681.90",0.04,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-11-19
CONUS,32.95,"990,822.56","91,379,836.48",29.90,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-11-26
CONUS,14.10,"424,145.74","20,098,753.43",6.58,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-11-26
CONUS,5.72,"172,169.68","3,758,210.96",1.23,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-11-26
CONUS,0.19,"5,603.89","122,681.90",0.04,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-11-26
CONUS,31.84,"957,434.92","82,316,366.36",26.93,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-12-03
CONUS,11.65,"350,454.09","16,514,498.69",5.40,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-12-03
CONUS,4.59,"138,128.76","2,622,170.80",0.86,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-12-03
CONUS,0.10,"3,103.37","43,762.41",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-12-03
CONUS,27.96,"840,920.42","52,555,472.62",17.19,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-12-10
CONUS,11.11,"334,102.95","17,333,252.47",5.67,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-12-10
CONUS,4.45,"133,697.97","2,689,579.90",0.88,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-12-10
CONUS,0.10,"3,103.37","43,762.41",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-12-10
CONUS,27.06,"813,890.06","50,046,278.88",16.37,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-12-17
CONUS,12.64,"380,161.05","20,579,790.85",6.73,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-12-17
CONUS,4.07,"122,429.77","2,184,624.68",0.71,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-12-17
CONUS,0.10,"3,103.37","43,762.41",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-12-17
CONUS,25.63,"770,830.18","39,256,012.49",12.84,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-12-24
CONUS,12.30,"369,934.88","18,826,651.83",6.16,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-12-24
CONUS,4.18,"125,679.00","2,331,337.08",0.76,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-12-24
CONUS,0.10,"3,103.37","43,762.41",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-12-24
CONUS,24.20,"727,792.50","38,076,382.35",12.46,0.00,0.00,1,1,D0  ,"3,007,441.07",2019-12-31
CONUS,11.20,"336,806.62","18,249,110.66",5.97,0.00,0.00,1,2,D1  ,"3,007,441.07",2019-12-31
CONUS,3.82,"115,029.63","2,123,975.98",0.69,0.00,0.00,1,3,D2  ,"3,007,441.07",2019-12-31
CONUS,0.06,"1,953.46","27,493.93",0.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2019-12-31
CONUS,24.06,"723,577.42","39,610,311.20",12.96,0.00,0.00,1,1,D0  ,"3,007,441.07",2020-01-07
CONUS,11.19,"336,677.43","15,070,937.41",4.93,0.00,0.00,1,2,D1  ,"3,007,441.07",2020-01-07
